"","x"
"X11876",1
"X11877",1
"X11878",1
"X11879",3
"X11880",1
"X11881",1
"X11882",1
"X11883",1
"X11884",3
"X11885",1
"X11886",1
"X11887",1
"X11888",1
"X11889",1
"X11890",1
"X11891",1
"X11892",1
"X11893",3
"X11894",1
"X11895",1
"X11896",1
"X11897",1
"X11898",1
"X11899",1
"X11900",1
"X11901",1
"X11902",1
"X11903",1
"X11904",1
"X11905",1
"X11906",1
"X11907",1
"X11908",1
"X11909",1
"X11910",1
"X11911",1
"X11912",1
"X11913",1
"X11914",1
"X11915",1
"X11916",1
"X11917",1
"X11918",1
"X11919",1
"X11920",1
"X11921",1
"X11922",1
"X11923",1
"X11924",1
"X11925",1
"X11926",1
"X11927",1
"X11928",1
"X11929",1
"X11930",1
"X11931",1
"X11932",1
"X11933",1
"X11934",1
"X11935",1
"X11936",1
"X11937",1
"X11938",1
"X11939",1
"X11940",1
"X11941",1
"X11942",1
"X11943",1
"X11944",1
"X11945",1
"X11946",1
"X11947",1
"X11948",1
"X11949",1
"X11950",1
"X11951",1
"X11952",1
"X11953",1
"X11954",1
"X11955",1
"X11956",1
"X11957",1
"X11958",1
"X11959",1
"X11960",1
"X11961",4
"X11962",1
"X11963",1
"X11964",1
"X11965",1
"X11966",1
"X11967",1
"X11968",3
"X11969",1
"X11970",1
"X11971",1
"X11972",1
"X11973",1
"X11974",1
"X11975",1
"X11976",1
"X11977",4
"X11978",1
"X11979",1
"X11980",1
"X11981",1
"X11982",1
"X11983",1
"X11984",1
"X11985",1
"X11986",1
"X11987",1
"X11988",1
"X11989",1
"X11990",1
"X11991",1
"X11992",1
"X11993",1
"X11994",1
"X11995",1
"X11996",1
"X11997",1
"X11998",1
"X11999",1
"X12000",1
"X12001",1
"X12002",1
"X12003",1
"X12004",1
"X12005",1
"X12006",4
"X12007",1
"X12008",4
"X12009",3
"X12010",1
"X12011",1
"X12012",4
"X12013",2
"X12014",1
"X12015",1
"X12016",1
"X12017",1
"X12018",1
"X12019",1
"X12020",1
"X12021",1
"X12022",1
"X12023",1
"X12024",1
"X12025",1
"X12026",1
"X12027",1
"X12028",1
"X12029",2
"X12030",1
"X12031",1
"X12032",1
"X12033",1
"X12034",1
"X12035",1
"X12036",1
"X12037",1
"X12038",1
"X12039",1
"X12040",1
"X12041",1
"X12042",1
"X12043",1
"X12044",1
"X12045",1
"X12046",1
"X12047",1
"X12048",1
"X12049",1
"X12050",1
"X12051",1
"X12052",1
"X12053",1
"X12054",1
"X12055",1
"X12056",1
"X12057",1
"X12058",1
"X12059",2
"X12060",1
"X12061",1
"X12062",1
"X12063",1
"X12064",1
"X12065",1
"X12066",1
"X12067",1
"X12068",1
"X12069",1
"X12070",1
"X12071",1
"X12072",1
"X12073",1
"X12074",1
"X12075",1
"X12076",1
"X12077",1
"X12078",1
"X12079",1
"X12080",1
"X12081",1
"X12082",1
"X12083",1
"X12084",4
"X12085",1
"X12086",1
"X12087",1
"X12088",1
"X12089",1
"X12090",1
"X12091",1
"X12092",1
"X12093",1
"X12094",1
"X12095",1
"X12096",1
"X12097",1
"X12098",1
"X12099",1
"X12100",1
"X12101",1
"X12102",1
"X12103",1
"X12104",1
"X12105",2
"X12106",1
"X12107",1
"X12108",4
"X12109",1
"X12110",1
"X12111",1
"X12112",1
"X12113",1
"X12114",1
"X12115",1
"X12116",1
"X12117",1
"X12118",1
"X12119",1
"X12120",1
"X12121",4
"X12122",1
"X12123",1
"X12124",1
"X12125",1
"X12126",1
"X12127",1
"X12128",1
"X12129",1
"X12130",1
"X12131",1
"X12132",1
"X12133",3
"X12134",1
"X12135",3
"X12136",1
"X12137",1
"X12138",1
"X12139",4
"X12140",1
"X12141",1
"X12142",1
"X12143",1
"X12144",1
"X12145",1
"X12146",1
"X12147",1
"X12148",1
"X12149",1
"X12150",1
"X12151",1
"X12152",1
"X12153",1
"X12154",1
"X12155",1
"X12156",1
"X12157",1
"X12158",1
"X12159",1
"X12160",1
"X12161",1
"X12162",1
"X12163",1
"X12164",1
"X12165",1
"X12166",1
"X12167",1
"X12168",1
"X12169",1
"X12170",1
"X12171",1
"X12172",1
"X12173",1
"X12174",1
"X12175",1
"X12176",1
"X12177",1
"X12178",1
"X12179",1
"X12180",1
"X12181",1
"X12182",1
"X12183",1
"X12184",1
"X12185",1
"X12186",1
"X12187",1
"X12188",1
"X12189",1
"X12190",1
"X12191",1
"X12192",1
"X12193",1
"X12194",1
"X12195",1
"X12196",1
"X12197",1
"X12198",1
"X12199",1
"X12200",1
"X12201",1
"X12202",1
"X12203",1
"X12204",1
"X12205",1
"X12206",1
"X12207",1
"X12208",1
"X12209",1
"X12210",1
"X12211",1
"X12212",1
"X12213",1
"X12214",1
"X12215",1
"X12216",1
"X12217",1
"X12218",1
"X12219",1
"X12220",1
"X12221",1
"X12222",1
"X12223",1
"X12224",1
"X12225",1
"X12226",1
"X12227",1
"X12228",1
"X12229",1
"X12230",1
"X12231",1
"X12232",1
"X12233",1
"X12234",1
"X12235",1
"X12236",1
"X12237",1
"X12238",1
"X12239",1
"X12240",1
"X12241",1
"X12242",1
"X12243",1
"X12244",1
"X12245",1
"X12246",1
"X12247",1
"X12248",1
"X12249",1
"X12250",1
"X12251",1
"X12252",1
"X12253",1
"X12254",1
"X12255",1
"X12256",1
"X12257",1
"X12258",1
"X12259",1
"X12260",1
"X12261",1
"X12262",1
"X12263",1
"X12264",1
"X12265",1
"X12266",1
"X12267",1
"X12268",1
"X12269",1
"X12270",1
"X12271",1
"X12272",1
"X12273",1
"X12274",1
"X12275",1
"X12276",1
"X12277",1
"X12278",1
"X12279",1
"X12280",2
"X12281",1
"X12282",1
"X12283",1
"X12284",1
"X12285",1
"X12286",1
"X12287",1
"X12288",1
"X12289",1
"X12290",1
"X12291",1
"X12292",1
"X12293",1
"X12294",1
"X12295",1
"X12296",1
"X12297",1
"X12298",1
"X12299",1
"X12300",1
"X12301",1
"X12302",1
"X12303",1
"X12304",1
"X12305",1
"X12306",1
"X12307",2
"X12308",1
"X12309",1
"X12310",1
"X12311",1
"X12312",1
"X12313",1
"X12314",1
"X12315",1
"X12316",1
"X12317",1
"X12318",1
"X12319",1
"X12320",1
"X12321",1
"X12322",1
"X12323",1
"X12324",1
"X12325",1
"X12326",1
"X12327",1
"X12328",1
"X12329",1
"X12330",1
"X12331",1
"X12332",1
"X12333",1
"X12334",1
"X12335",1
"X12336",1
"X12337",1
"X12338",1
"X12339",1
"X12340",1
"X12341",3
"X12342",1
"X12343",1
"X12344",1
"X12345",1
"X12346",1
"X12347",1
"X12348",1
"X12349",1
"X12350",1
"X12351",1
"X12352",1
"X12353",1
"X12354",1
"X12355",1
"X12356",1
"X12357",1
"X12358",1
"X12359",1
"X12360",1
"X12361",1
"X12362",1
"X12363",1
"X12364",1
"X12365",2
"X12366",1
"X12367",1
"X12368",1
"X12369",1
"X12370",1
"X12371",1
"X12372",1
"X12373",1
"X12374",1
"X12375",1
"X12376",1
"X12377",1
"X12378",1
"X12379",1
"X12380",1
"X12381",1
"X12382",1
"X12383",1
"X12384",1
"X12385",1
"X12386",1
"X12387",1
"X12388",1
"X12389",1
"X12390",1
"X12391",1
"X12392",1
"X12393",1
"X12394",1
"X12395",1
"X12396",1
"X12397",1
"X12398",1
"X12399",1
"X12400",1
"X12401",1
"X12402",1
"X12403",1
"X12404",1
"X12405",1
"X12406",1
"X12407",1
"X12408",1
"X12409",1
"X12410",1
"X12411",1
"X12412",1
"X12413",1
"X12414",1
"X12415",1
"X12416",1
"X12417",1
"X12418",1
"X12419",1
"X12420",1
"X12421",1
"X12422",1
"X12423",1
"X12424",1
"X12425",1
"X12426",1
"X12427",1
"X12428",1
"X12429",1
"X12430",1
"X12431",1
"X12432",1
"X12433",1
"X12434",1
"X12435",1
"X12436",1
"X12437",1
"X12438",1
"X12439",1
"X12440",1
"X12441",2
"X12442",1
"X12443",1
"X12444",1
"X12445",1
"X12446",1
"X12447",1
"X12448",1
"X12449",1
"X12450",1
"X12451",1
"X12452",1
"X12453",1
"X12454",1
"X12455",1
"X12456",1
"X12457",1
"X12458",1
"X12459",1
"X12460",1
"X12461",1
"X12462",1
"X12463",1
"X12464",1
"X12465",1
"X12466",1
"X12467",1
"X12468",1
"X12469",1
"X12470",1
"X12471",1
"X12472",1
"X12473",1
"X12474",1
"X12475",1
"X12476",1
"X12477",1
"X12478",1
"X12479",1
"X12480",1
"X12481",1
"X12482",1
"X12483",1
"X12484",1
"X12485",3
"X12486",1
"X12487",1
"X12488",1
"X12489",1
"X12490",1
"X12491",1
"X12492",4
"X12493",1
"X12494",1
"X12495",1
"X12496",1
"X12497",1
"X12498",1
"X12499",1
"X12500",1
"X12501",1
"X12502",1
"X12503",1
"X12504",1
"X12505",1
"X12506",1
"X12507",1
"X12508",1
"X12509",1
"X12510",1
"X12511",1
"X12512",1
"X12513",1
"X12514",1
"X12515",1
"X12516",1
"X12517",1
"X12518",1
"X12519",1
"X12520",1
"X12521",1
"X12522",1
"X12523",1
"X12524",1
"X12525",1
"X12526",1
"X12527",1
"X12528",1
"X12529",1
"X12530",1
"X12531",1
"X12532",1
"X12533",1
"X12534",1
"X12535",1
"X12536",1
"X12537",1
"X12538",1
"X12539",1
"X12540",1
"X12541",1
"X12542",1
"X12543",1
"X12544",1
"X12545",1
"X12546",1
"X12547",1
"X12548",1
"X12549",1
"X12550",1
"X12551",1
"X12552",1
"X12553",1
"X12554",1
"X12555",1
"X12556",1
"X12557",1
"X12558",1
"X12559",1
"X12560",1
"X12561",1
"X12562",1
"X12563",1
"X12564",1
"X12565",1
"X12566",1
"X12567",2
"X12568",1
"X12569",1
"X12570",1
"X12571",1
"X12572",1
"X12573",1
"X12574",1
"X12575",1
"X12576",1
"X12577",1
"X12578",1
"X12579",1
"X12580",1
"X12581",1
"X12582",1
"X12583",1
"X12584",1
"X12585",1
"X12586",1
"X12587",1
"X12588",1
"X12589",1
"X12590",1
"X12591",1
"X12592",1
"X12593",1
"X12594",1
"X12595",1
"X12596",1
"X12597",1
"X12598",1
"X12599",1
"X12600",1
"X12601",1
"X12602",1
"X12603",1
"X12604",1
"X12605",1
"X12606",1
"X12607",1
"X12608",1
"X12609",1
"X12610",1
"X12611",1
"X12612",2
"X12613",1
"X12614",1
"X12615",1
"X12616",1
"X12617",1
"X12618",1
"X12619",1
"X12620",4
"X12621",1
"X12622",1
"X12623",1
"X12624",1
"X12625",1
"X12626",1
"X12627",1
"X12628",1
"X12629",1
"X12630",1
"X12631",1
"X12632",1
"X12633",1
"X12634",1
"X12635",1
"X12636",1
"X12637",1
"X12638",1
"X12639",1
"X12640",1
"X12641",1
"X12642",1
"X12643",1
"X12644",1
"X12645",1
"X12646",1
"X12647",1
"X12648",1
"X12649",1
"X12650",1
"X12651",1
"X12652",1
"X12653",1
"X12654",1
"X12655",1
"X12656",1
"X12657",2
"X12658",1
"X12659",1
"X12660",1
"X12661",1
"X12662",1
"X12663",1
"X12664",1
"X12665",1
"X12666",1
"X12667",1
"X12668",1
"X12669",1
"X12670",1
"X12671",1
"X12672",1
"X12673",1
"X12674",1
"X12675",1
"X12676",1
"X12677",4
"X12678",1
"X12679",1
"X12680",1
"X12681",1
"X12682",1
"X12683",1
"X12684",1
"X12685",1
"X12686",1
"X12687",1
"X12688",1
"X12689",1
"X12690",1
"X12691",1
"X12692",1
"X12693",1
"X12694",1
"X12695",1
"X12696",1
"X12697",1
"X12698",1
"X12699",1
"X12700",1
"X12701",1
"X12702",3
"X12703",1
"X12704",1
"X12705",1
"X12706",1
"X12707",1
"X12708",3
"X12709",1
"X12710",1
"X12711",1
"X12712",1
"X12713",1
"X12714",1
"X12715",1
"X12716",1
"X12717",1
"X12718",1
"X12719",1
"X12720",1
"X12721",1
"X12722",1
"X12723",1
"X12724",1
"X12725",1
"X12726",1
"X12727",1
"X12728",1
"X12729",3
"X12730",1
"X12731",1
"X12732",1
"X12733",1
"X12734",3
"X12735",1
"X12736",1
"X12737",1
"X12738",1
"X12739",1
"X12740",1
"X12741",1
"X12742",1
"X12743",1
"X12744",1
"X12745",1
"X12746",1
"X12747",1
"X12748",1
"X12749",1
"X12750",1
"X12751",1
"X12752",1
"X12753",1
"X12754",1
"X12755",1
"X12756",1
"X12757",1
"X12758",1
"X12759",1
"X12760",1
"X12761",1
"X12762",1
"X12763",1
"X12764",1
"X12765",1
"X12766",1
"X12767",1
"X12768",1
"X12769",1
"X12770",1
"X12771",1
"X12772",4
"X12773",1
"X12774",2
"X12775",1
"X12776",1
"X12777",1
"X12778",1
"X12779",1
"X12780",1
"X12781",1
"X12782",1
"X12783",1
"X12784",1
"X12785",1
"X12786",1
"X12787",1
"X12788",1
"X12789",1
"X12790",1
"X12791",1
"X12792",1
"X12793",1
"X12794",1
"X12795",1
"X12796",1
"X12797",1
"X12798",1
"X12799",1
"X12800",1
"X12801",1
"X12802",1
"X12803",1
"X12804",1
"X12805",1
"X12806",3
"X12807",1
"X12808",1
"X12809",1
"X12810",1
"X12811",1
"X12812",1
"X12813",1
"X12814",1
"X12815",1
"X12816",4
"X12817",1
"X12818",1
"X12819",1
"X12820",1
"X12821",1
"X12822",1
"X12823",1
"X12824",1
"X12825",1
"X12826",1
"X12827",1
"X12828",1
"X12829",1
"X12830",1
"X12831",1
"X12832",1
"X12833",1
"X12834",1
"X12835",1
"X12836",1
"X12837",1
"X12838",1
"X12839",1
"X12840",1
"X12841",1
"X12842",1
"X12843",1
"X12844",1
"X12845",1
"X12846",1
"X12847",1
"X12848",1
"X12849",1
"X12850",1
"X12851",1
"X12852",1
"X12853",1
"X12854",1
"X12855",1
"X12856",1
"X12857",1
"X12858",1
"X12859",1
"X12860",1
"X12861",1
"X12862",1
"X12863",1
"X12864",1
"X12865",1
"X12866",1
"X12867",1
"X12868",1
"X12869",1
"X12870",1
"X12871",1
"X12872",1
"X12873",1
"X12874",1
"X12875",1
"X12876",1
"X12877",1
"X12878",1
"X12879",1
"X12880",1
"X12881",1
"X12882",1
"X12883",1
"X12884",1
"X12885",1
"X12886",1
"X12887",1
"X12888",1
"X12889",1
"X12890",1
"X12891",1
"X12892",1
"X12893",1
"X12894",1
"X12895",1
"X12896",1
"X12897",1
"X12898",1
"X12899",1
"X12900",1
"X12901",1
"X12902",1
"X12903",1
"X12904",1
"X12905",1
"X12906",1
"X12907",1
"X12908",4
"X12909",1
"X12910",1
"X12911",1
"X12912",1
"X12913",1
"X12914",1
"X12915",1
"X12916",1
"X12917",1
"X12918",1
"X12919",1
"X12920",1
"X12921",1
"X12922",1
"X12923",1
"X12924",1
"X12925",1
"X12926",1
"X12927",1
"X12928",1
"X12929",1
"X12930",1
"X12931",1
"X12932",1
"X12933",1
"X12934",1
"X12935",1
"X12936",1
"X12937",1
"X12938",1
"X12939",1
"X12940",1
"X12941",1
"X12942",1
"X12943",1
"X12944",1
"X12945",1
"X12946",1
"X12947",1
"X12948",1
"X12949",4
"X12950",1
"X12951",1
"X12952",1
"X12953",1
"X12954",1
"X12955",1
"X12956",1
"X12957",1
"X12958",1
"X12959",1
"X12960",1
"X12961",1
"X12962",1
"X12963",1
"X12964",1
"X12965",1
"X12966",1
"X12967",1
"X12968",1
"X12969",1
"X12970",1
"X12971",1
"X12972",1
"X12973",1
"X12974",1
"X12975",1
"X12976",1
"X12977",1
"X12978",1
"X12979",1
"X12980",1
"X12981",1
"X12982",1
"X12983",1
"X12984",1
"X12985",2
"X12986",1
"X12987",3
"X12988",1
"X12989",1
"X12990",1
"X12991",1
"X12992",1
"X12993",1
"X12994",1
"X12995",1
"X12996",1
"X12997",1
"X12998",1
"X12999",1
"X13000",1
"X13001",1
"X13002",1
"X13003",1
"X13004",1
"X13005",1
"X13006",1
"X13007",1
"X13008",1
"X13009",1
"X13010",1
"X13011",1
"X13012",1
"X13013",1
"X13014",1
"X13015",1
"X13016",1
"X13017",1
"X13018",1
"X13019",1
"X13020",1
"X13021",1
"X13022",1
"X13023",1
"X13024",1
"X13025",1
"X13026",1
"X13027",1
"X13028",1
"X13029",1
"X13030",1
"X13031",1
"X13032",1
"X13033",1
"X13034",1
"X13035",1
"X13036",1
"X13037",1
"X13038",1
"X13039",1
"X13040",1
"X13041",1
"X13042",1
"X13043",1
"X13044",1
"X13045",1
"X13046",1
"X13047",1
"X13048",1
"X13049",1
"X13050",1
"X13051",1
"X13052",1
"X13053",1
"X13054",1
"X13055",1
"X13056",1
"X13057",1
"X13058",1
"X13059",1
"X13060",1
"X13061",1
"X13062",1
"X13063",1
"X13064",1
"X13065",1
"X13066",1
"X13067",1
"X13068",1
"X13069",1
"X13070",1
"X13071",1
"X13072",1
"X13073",1
"X13074",1
"X13075",1
"X13076",1
"X13077",1
"X13078",1
"X13079",1
"X13080",1
"X13081",1
"X13082",1
"X13083",1
"X13084",1
"X13085",1
"X13086",1
"X13087",1
"X13088",1
"X13089",1
"X13090",3
"X13091",1
"X13092",1
"X13093",1
"X13094",1
"X13095",1
"X13096",1
"X13097",1
"X13098",1
"X13099",1
"X13100",1
"X13101",1
"X13102",1
"X13103",1
"X13104",1
"X13105",1
"X13106",1
"X13107",1
"X13108",1
"X13109",1
"X13110",1
"X13111",1
"X13112",1
"X13113",1
"X13114",1
"X13115",1
"X13116",1
"X13117",1
"X13118",1
"X13119",1
"X13120",1
"X13121",1
"X13122",1
"X13123",1
"X13124",1
"X13125",1
"X13126",1
"X13127",1
"X13128",1
"X13129",1
"X13130",1
"X13131",1
"X13132",1
"X13133",1
"X13134",1
"X13135",1
"X13136",1
"X13137",1
"X13138",1
"X13139",1
"X13140",1
"X13141",1
"X13142",1
"X13143",1
"X13144",1
"X13145",1
"X13146",1
"X13147",1
"X13148",1
"X13149",1
"X13150",1
"X13151",1
"X13152",1
"X13153",4
"X13154",1
"X13155",1
"X13156",1
"X13157",1
"X13158",1
"X13159",1
"X13160",1
"X13161",1
"X13162",1
"X13163",1
"X13164",1
"X13165",1
"X13166",1
"X13167",1
"X13168",1
"X13169",1
"X13170",1
"X13171",1
"X13172",1
"X13173",1
"X13174",1
"X13175",1
"X13176",1
"X13177",1
"X13178",1
"X13179",1
"X13180",1
"X13181",1
"X13182",1
"X13183",1
"X13184",1
"X13185",1
"X13186",1
"X13187",1
"X13188",1
"X13189",1
"X13190",4
"X13191",4
"X13192",1
"X13193",1
"X13194",1
"X13195",1
"X13196",1
"X13197",1
"X13198",1
"X13199",1
"X13200",1
"X13201",1
"X13202",1
"X13203",1
"X13204",1
"X13205",1
"X13206",1
"X13207",1
"X13208",1
"X13209",1
"X13210",1
"X13211",1
"X13212",1
"X13213",1
"X13214",1
"X13215",1
"X13216",1
"X13217",1
"X13218",1
"X13219",1
"X13220",1
"X13221",1
"X13222",1
"X13223",1
"X13224",1
"X13225",1
"X13226",1
"X13227",1
"X13228",1
"X13229",1
"X13230",1
"X13231",1
"X13232",1
"X13233",1
"X13234",1
"X13235",1
"X13236",1
"X13237",1
"X13238",1
"X13239",1
"X13240",1
"X13241",4
"X13242",1
"X13243",1
"X13244",1
"X13245",1
"X13246",1
"X13247",1
"X13248",1
"X13249",1
"X13250",1
"X13251",1
"X13252",1
"X13253",1
"X13254",1
"X13255",1
"X13256",1
"X13257",1
"X13258",1
"X13259",1
"X13260",1
"X13261",1
"X13262",1
"X13263",1
"X13264",1
"X13265",1
"X13266",1
"X13267",1
"X13268",1
"X13269",1
"X13270",1
"X13271",1
"X13272",1
"X13273",1
"X13274",4
"X13275",1
"X13276",1
"X13277",1
"X13278",1
"X13279",1
"X13280",1
"X13281",1
"X13282",1
"X13283",1
"X13284",1
"X13285",1
"X13286",1
"X13287",1
"X13288",1
"X13289",1
"X13290",1
"X13291",1
"X13292",1
"X13293",1
"X13294",1
"X13295",1
"X13296",1
"X13297",1
"X13298",1
"X13299",1
"X13300",1
"X13301",1
"X13302",1
"X13303",1
"X13304",1
"X13305",1
"X13306",1
"X13307",1
"X13308",1
"X13309",1
"X13310",1
"X13311",1
"X13312",1
"X13313",1
"X13314",1
"X13315",1
"X13316",1
"X13317",1
"X13318",1
"X13319",3
"X13320",1
"X13321",1
"X13322",1
"X13323",1
"X13324",1
"X13325",1
"X13326",1
"X13327",1
"X13328",1
"X13329",1
"X13330",1
"X13331",1
"X13332",1
"X13333",1
"X13334",1
"X13335",1
"X13336",1
"X13337",1
"X13338",1
"X13339",4
"X13340",1
"X13341",1
"X13342",1
"X13343",1
"X13344",1
"X13345",1
"X13346",1
"X13347",1
"X13348",1
"X13349",1
"X13350",1
"X13351",2
"X13352",1
"X13353",1
"X13354",1
"X13355",1
"X13356",1
"X13357",1
"X13358",1
"X13359",1
"X13360",1
"X13361",1
"X13362",1
"X13363",1
"X13364",1
"X13365",1
"X13366",1
"X13367",1
"X13368",1
"X13369",1
"X13370",2
"X13371",1
"X13372",1
"X13373",1
"X13374",1
"X13375",1
"X13376",4
"X13377",1
"X13378",1
"X13379",1
"X13380",1
"X13381",1
"X13382",1
"X13383",1
"X13384",1
"X13385",1
"X13386",1
"X13387",1
"X13388",1
"X13389",1
"X13390",1
"X13391",1
"X13392",4
"X13393",4
"X13394",1
"X13395",1
"X13396",1
"X13397",1
"X13398",1
"X13399",1
"X13400",1
"X13401",1
"X13402",1
"X13403",1
"X13404",1
"X13405",1
"X13406",1
"X13407",1
"X13408",1
"X13409",1
"X13410",1
"X13411",1
"X13412",1
"X13413",1
"X13414",1
"X13415",1
"X13416",1
"X13417",1
"X13418",1
"X13419",1
"X13420",1
"X13421",1
"X13422",1
"X13423",1
"X13424",1
"X13425",1
"X13426",1
"X13427",1
"X13428",1
"X13429",1
"X13430",1
"X13431",1
"X13432",1
"X13433",1
"X13434",1
"X13435",1
"X13436",3
"X13437",1
"X13438",1
"X13439",1
"X13440",1
"X13441",1
"X13442",1
"X13443",1
"X13444",1
"X13445",1
"X13446",1
"X13447",1
"X13448",1
"X13449",1
"X13450",1
"X13451",1
"X13452",1
"X13453",1
"X13454",1
"X13455",1
"X13456",1
"X13457",1
"X13458",1
"X13459",1
"X13460",1
"X13461",1
"X13462",1
"X13463",1
"X13464",1
"X13465",1
"X13466",1
"X13467",1
"X13468",1
"X13469",1
"X13470",4
"X13471",1
"X13472",1
"X13473",1
"X13474",4
"X13475",1
"X13476",1
"X13477",1
"X13478",1
"X13479",1
"X13480",1
"X13481",1
"X13482",1
"X13483",1
"X13484",1
"X13485",1
"X13486",1
"X13487",1
"X13488",1
"X13489",1
"X13490",1
"X13491",1
"X13492",1
"X13493",1
"X13494",1
"X13495",1
"X13496",1
"X13497",1
"X13498",1
"X13499",1
"X13500",1
"X13501",1
"X13502",1
"X13503",1
"X13504",1
"X13505",1
"X13506",1
"X13507",1
"X13508",1
"X13509",1
"X13510",1
"X13511",1
"X13512",1
"X13513",1
"X13514",1
"X13515",1
"X13516",1
"X13517",1
"X13518",1
"X13519",1
"X13520",1
"X13521",4
"X13522",1
"X13523",1
"X13524",1
"X13525",1
"X13526",1
"X13527",1
"X13528",1
"X13529",1
"X13530",1
"X13531",1
"X13532",1
"X13533",1
"X13534",1
"X13535",1
"X13536",1
"X13537",1
"X13538",1
"X13539",1
"X13540",1
"X13541",1
"X13542",1
"X13543",1
"X13544",3
"X13545",1
"X13546",1
"X13547",1
"X13548",1
"X13549",1
"X13550",1
"X13551",1
"X13552",1
"X13553",1
"X13554",1
"X13555",1
"X13556",1
"X13557",1
"X13558",1
"X13559",1
"X13560",1
"X13561",1
"X13562",1
"X13563",1
"X13564",1
"X13565",1
"X13566",1
"X13567",1
"X13568",1
"X13569",1
"X13570",1
"X13571",1
"X13572",1
"X13573",1
"X13574",1
"X13575",1
"X13576",1
"X13577",1
"X13578",1
"X13579",1
"X13580",1
"X13581",1
"X13582",1
"X13583",1
"X13584",1
"X13585",1
"X13586",1
"X13587",1
"X13588",1
"X13589",1
"X13590",1
"X13591",1
"X13592",1
"X13593",1
"X13594",1
"X13595",1
"X13596",1
"X13597",1
"X13598",1
"X13599",1
"X13600",1
"X13601",1
"X13602",1
"X13603",1
"X13604",1
"X13605",1
"X13606",1
"X13607",1
"X13608",1
"X13609",1
"X13610",1
"X13611",1
"X13612",1
"X13613",1
"X13614",1
"X13615",1
"X13616",1
"X13617",1
"X13618",1
"X13619",1
"X13620",3
"X13621",1
"X13622",1
"X13623",1
"X13624",1
"X13625",1
"X13626",1
"X13627",1
"X13628",1
"X13629",1
"X13630",1
"X13631",1
"X13632",1
"X13633",1
"X13634",1
"X13635",1
"X13636",1
"X13637",1
"X13638",4
"X13639",1
"X13640",1
"X13641",1
"X13642",1
"X13643",1
"X13644",1
"X13645",1
"X13646",1
"X13647",1
"X13648",1
"X13649",1
"X13650",1
"X13651",1
"X13652",1
"X13653",1
"X13654",1
"X13655",1
"X13656",1
"X13657",1
"X13658",1
"X13659",1
"X13660",1
"X13661",1
"X13662",1
"X13663",1
"X13664",1
"X13665",1
"X13666",1
"X13667",1
"X13668",1
"X13669",1
"X13670",1
"X13671",1
"X13672",1
"X13673",1
"X13674",1
"X13675",1
"X13676",1
"X13677",1
"X13678",1
"X13679",1
"X13680",4
"X13681",1
"X13682",1
"X13683",1
"X13684",1
"X13685",1
"X13686",1
"X13687",1
"X13688",1
"X13689",4
"X13690",1
"X13691",1
"X13692",1
"X13693",1
"X13694",1
"X13695",1
"X13696",1
"X13697",1
"X13698",1
"X13699",1
"X13700",1
"X13701",1
"X13702",1
"X13703",1
"X13704",1
"X13705",1
"X13706",1
"X13707",1
"X13708",1
"X13709",1
"X13710",1
"X13711",1
"X13712",1
"X13713",1
"X13714",1
"X13715",1
"X13716",1
"X13717",1
"X13718",1
"X13719",1
"X13720",1
"X13721",1
"X13722",1
"X13723",1
"X13724",1
"X13725",1
"X13726",1
"X13727",1
"X13728",1
"X13729",1
"X13730",1
"X13731",1
"X13732",1
"X13733",1
"X13734",1
"X13735",3
"X13736",1
"X13737",1
"X13738",1
"X13739",1
"X13740",1
"X13741",1
"X13742",1
"X13743",1
"X13744",1
"X13745",1
"X13746",1
"X13747",1
"X13748",1
"X13749",1
"X13750",1
"X13751",1
"X13752",1
"X13753",1
"X13754",1
"X13755",1
"X13756",1
"X13757",1
"X13758",1
"X13759",1
"X13760",1
"X13761",1
"X13762",1
"X13763",1
"X13764",1
"X13765",1
"X13766",1
"X13767",1
"X13768",1
"X13769",1
"X13770",1
"X13771",1
"X13772",1
"X13773",1
"X13774",1
"X13775",1
"X13776",1
"X13777",1
"X13778",1
"X13779",1
"X13780",1
"X13781",1
"X13782",1
"X13783",1
"X13784",1
"X13785",1
"X13786",1
"X13787",1
"X13788",1
"X13789",1
"X13790",1
"X13791",1
"X13792",1
"X13793",1
"X13794",1
"X13795",1
"X13796",1
"X13797",1
"X13798",1
"X13799",1
"X13800",1
"X13801",1
"X13802",1
"X13803",1
"X13804",1
"X13805",1
"X13806",1
"X13807",1
"X13808",1
"X13809",1
"X13810",1
"X13811",1
"X13812",1
"X13813",1
"X13814",1
"X13815",1
"X13816",1
"X13817",1
"X13818",1
"X13819",1
"X13820",1
"X13821",1
"X13822",1
"X13823",1
"X13824",1
"X13825",1
"X13826",1
"X13827",1
"X13828",1
"X13829",1
"X13830",1
"X13831",1
"X13832",1
"X13833",1
"X13834",1
"X13835",1
"X13836",1
"X13837",1
"X13838",1
"X13839",1
"X13840",1
"X13841",1
"X13842",1
"X13843",1
"X13844",1
"X13845",3
"X13846",1
"X13847",1
"X13848",1
"X13849",1
"X13850",1
"X13851",1
"X13852",1
"X13853",1
"X13854",1
"X13855",1
"X13856",1
"X13857",1
"X13858",1
"X13859",1
"X13860",1
"X13861",1
"X13862",1
"X13863",1
"X13864",1
"X13865",1
"X13866",1
"X13867",1
"X13868",1
"X13869",1
"X13870",1
"X13871",1
"X13872",1
"X13873",1
"X13874",1
